Latitude,Longitude,City,Metropolitan Statistical Area,Average Daily Rate (USD),Annual Revenue LTM (USD),Airbnb Superhost,Occupancy Rate LTM,Airbnb Host ID,Property ID,Property Type
18.446,-66.016,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",105.63,20914,FALSE,0.789,35807460,ab-22712861,Condominium
17.95904,-66.29512,Salinas,"Coco, PR Micro Area",172.65,33839,TRUE,0.653,167567502,ab-22714904,House
18.44211646603811,-66.02346803062842,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,5742907,ab-22715006,Apartment
18.45075,-66.07277,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",37.91,6596,FALSE,0.647,1615236,ab-22718563,Apartment
18.41992,-65.98304,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",65.19,15190,FALSE,0.74,165877527,ab-22725620,Apartment
18.04207,-66.58494,Ponce,"Ponce, PR Metro Area",NA,0,FALSE,NA,147073910,ab-22727886,Hostel
18.371,-67.258,Rincon,"Aguadilla-Isabela, PR Metro Area",197.32,43212,TRUE,0.711,1201408,ab-22730772,Apartment
18.01068192801401,-66.618223787577,Ponce,"Ponce, PR Metro Area",NA,0,FALSE,NA,33449223,ab-22732823,Tent
17.99894,-66.61961,Ponce,"Ponce, PR Metro Area",NA,0,FALSE,NA,167818041,ab-22733468,Apartment
18.31,-65.314,Culebra,NA,164.88,29349,TRUE,0.608,3350351,ab-22733587,Guest suite
18.46714,-66.11717,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",164.31,23661,TRUE,0.529,167821524,ab-22733840,Apartment
18.46356,-66.09481,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",887.06,30160,FALSE,0.25,113527811,ab-22734364,Loft
18.45476979759832,-66.08868062040608,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,153797537,ab-22734719,Apartment
18.484,-67.096,San Antonio,"Aguadilla-Isabela, PR Metro Area",86.98,7741,FALSE,0.957,166438340,ab-22743049,Apartment
18.39322252266452,-65.99497408808001,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,82901758,ab-22747261,Entire apartment
18.457,-65.984,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",806.52,187112,FALSE,0.732,166645755,ab-22750961,House
18.04322,-66.58325,Ponce,"Ponce, PR Metro Area",NA,0,FALSE,NA,147073910,ab-22751012,Apartment
18.09007,-67.15446,Cabo Rojo,"San Germán, PR Metro Area",177.86,2490,FALSE,0.152,63926866,ab-22751178,Apartment
18.457,-65.984,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",227.28,23183,FALSE,0.363,166645755,ab-22751516,Apartment
18.457,-65.984,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",117.33,20532,FALSE,0.581,166645755,ab-22751889,Apartment
18.28078,-65.64837,Ceiba,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,168020590,ab-22751915,Apartment
18.457,-65.984,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",104.23,18345,FALSE,0.575,166645755,ab-22752086,Apartment
18.089,-65.79546,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",244.53,7825,FALSE,0.344,28255551,ab-22752244,Condominium
18.34450338148286,-67.2547493481818,Rincon,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,144815901,ab-22760382,Shared room in apartment
18.00978,-66.61155,Ponce,"Ponce, PR Metro Area",49.75,3035,TRUE,0.264,59811285,ab-22760855,House
18.45778957804635,-66.0751337427398,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,7936167,ab-22761659,Apartment
18.388,-65.755,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",230,8740,TRUE,0.178,22607666,ab-22763251,Serviced apartment
18.36258546008097,-66.0277040030404,Trujillo Alto,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,168174205,ab-22768006,House
18.45548,-66.07655,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",125.26,2380,FALSE,0.404,48624166,ab-22769026,Apartment
18.443,-66.022,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",150.95,47247,FALSE,0.872,2176606,ab-22771632,Apartment
18.3414,-66.98856,San Sebastian,"Aguadilla-Isabela, PR Metro Area",130,4030,FALSE,0.352,163955998,ab-22772870,Room in boutique hotel
18.45084,-66.05856,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",68.1,16344,TRUE,0.702,4044955,ab-22773013,Apartment
18.45109250040995,-66.66936466034362,Arecibo,"Arecibo, PR Metro Area",NA,0,FALSE,NA,153126200,ab-22773038,Entire house
18.452,-66.043,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",185.26,8522,FALSE,0.622,51403869,ab-22773082,Condominium
18.45104,-66.05605,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",112.7,18032,TRUE,0.453,47775945,ab-22773714,House
18.38319874129924,-65.74788542456429,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,41577209,ab-22774757,Condominium
18.41827150476484,-65.95306030488824,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,71494238,ab-22775792,Condominium
18.40119548745951,-66.08380684190453,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,137171597,ab-22781545,Entire apartment
18.34217,-65.66485,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",153.06,7500,FALSE,0.275,146454787,ab-22784553,Apartment
18.45111408842298,-66.04989266824042,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,80058743,ab-22785041,Entire apartment
18.376,-65.912,Canovanas,"San Juan-Carolina-Caguas, PR Metro Area",59.54,3870,FALSE,0.293,147829504,ab-22787049,Apartment
18.388,-65.755,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",200,9800,TRUE,0.196,22607666,ab-22788678,Serviced apartment
18.45429639977544,-66.05834576861048,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,168391829,ab-22791120,House
18.08439024470622,-66.31784507115967,Coamo,"Coamo, PR Micro Area",NA,0,TRUE,NA,168363738,ab-22791139,Private room in house
18.46537933977989,-66.11527089166097,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,24394201,ab-22792189,Private room in hostel
18.39811662460157,-66.06913134958896,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,106151078,ab-22794580,Apartment
18.43192177515164,-66.02068047029869,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,49025046,ab-22795642,Entire apartment
18.38864074556987,-66.11828200363179,Guaynabo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,111943306,ab-22807043,Entire apartment
18.465,-66.115,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",343.65,45362,FALSE,0.407,168560825,ab-22808877,Apartment
18.465,-66.115,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",182.72,22474,FALSE,0.394,168560825,ab-22808878,Apartment
18.337,-67.253,Rincon,"Aguadilla-Isabela, PR Metro Area",135.71,950,FALSE,0.086,53094507,ab-22810899,Apartment
18.465,-66.115,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",255.25,23993,FALSE,0.335,168560825,ab-22813543,Apartment
18.382,-65.72,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",126.07,13112,FALSE,0.5,168431297,ab-22813828,Apartment
18.46714427827465,-66.11842900316596,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,48692261,ab-22816308,Apartment
18.44366093136432,-66.02523784804191,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,160449162,ab-22816332,Apartment
18.08866,-67.13709,Cabo Rojo,"San Germán, PR Metro Area",73.48,13888,FALSE,0.58,76039973,ab-22825170,Apartment
18.35465932865156,-66.07188802641268,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,129469332,ab-22827757,Private room in house
18.42286,-65.9732,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",78.83,6622,TRUE,0.503,168342734,ab-22832312,House
18.45729630010521,-66.07313058268055,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,149861723,ab-22832911,Condominium
18.454,-66.074,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",281.49,43068,TRUE,0.48,59232828,ab-22846066,Apartment
18.38367660861394,-65.7486097673708,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,41577209,ab-22846343,Condominium
18.37493963428151,-65.71521872536601,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,46102153,ab-22847728,Apartment
18.45141428451959,-66.06442622622622,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,85107339,ab-22858079,Condominium
18.368,-65.63,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",57.8,4740,TRUE,0.301,95411739,ab-22859638,Apartment
18.40136,-66.0805,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",39.17,6345,TRUE,0.545,127545999,ab-22864590,Apartment
18.45318,-66.03892,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,164107597,ab-22865862,House
18.38794,-65.76382,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",125,1875,FALSE,0.254,135978951,ab-22866457,Condominium
18.39733,-66.13296,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",34.19,1094,FALSE,0.348,169172523,ab-22866516,Condominium
18.39937835087884,-66.06757950827306,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,55349764,ab-22879331,Private room in apartment
18.465,-66.115,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",292.71,29856,FALSE,0.306,168560825,ab-22881368,Apartment
18.35112506002549,-65.63656658470148,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",153.57,1075,FALSE,0.226,145546714,ab-22886663,Condominium
18.465,-66.115,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",160.7,22819,FALSE,0.451,168560825,ab-22886894,Apartment
18.3437,-67.25432,Rincon,"Aguadilla-Isabela, PR Metro Area",30.95,1269,FALSE,0.418,144815901,ab-22893275,Apartment
18.51444,-67.0742,Isabela,"Aguadilla-Isabela, PR Metro Area",98.63,17655,TRUE,0.538,169446415,ab-22893716,Apartment
18.42187,-66.16967,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,163600328,ab-22895480,House
18.4578,-66.07712,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",103.31,4029,FALSE,0.289,39679498,ab-22896974,Condominium
18.362,-65.826,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",355.62,69702,FALSE,0.583,102869094,ab-22900333,House
18.43586432858896,-65.98141347806119,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,56967418,ab-22900596,Apartment
18.44416,-66.02188,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,169509208,ab-22901385,Apartment
18.38442012586836,-65.74920560030543,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,41577209,ab-22904219,Condominium
18.3397038872158,-65.7267842734097,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,75601073,ab-22905139,House
17.97697,-67.04795,Lajas,"San Germán, PR Metro Area",203.75,15078,TRUE,0.372,164570901,ab-22906365,Condominium
18.45821,-66.46712,Manati,"San Juan-Carolina-Caguas, PR Metro Area",85.68,6169,FALSE,0.289,17957207,ab-22907075,House
18.42731574033903,-65.97889982351158,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,29268487,ab-22907126,House
18.40375,-67.16311,Aguada,"Aguadilla-Isabela, PR Metro Area",80,240,FALSE,0.097,169599635,ab-22909944,Apartment
18.3379143592515,-67.23709340826524,Rincon,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,133402398,ab-22916300,House
18.34597,-67.25653,Rincon,"Aguadilla-Isabela, PR Metro Area",53.48,6899,TRUE,0.471,51642983,ab-22917248,House
18.42794,-66.015,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",139,2224,FALSE,0.258,168020590,ab-22917682,Apartment
18.38037,-67.21113,Aguada,"Aguadilla-Isabela, PR Metro Area",84,840,TRUE,0.164,169685202,ab-22920824,House
18.50646,-67.0248,Isabela,"Aguadilla-Isabela, PR Metro Area",106.29,12755,FALSE,0.49,169720204,ab-22922894,Apartment
18.46967872915197,-66.27858336582673,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,118875216,ab-22924967,House
18.45129,-66.04373,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,115322748,ab-22926818,Apartment
18.4579147760312,-66.07807221616108,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,169759097,ab-22927481,Entire apartment
18.46439772426867,-66.10545634515081,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,21284178,ab-22935191,Loft
18.45523,-66.06448,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,60350521,ab-22936304,Apartment
18.37277,-67.24483,Rincon,"Aguadilla-Isabela, PR Metro Area",425,425,FALSE,0.032,23179268,ab-22936577,Villa
18.49919,-67.1295,NA,"Aguadilla-Isabela, PR Metro Area",83.15,3243,TRUE,0.6,70667028,ab-22937505,Apartment
18.46285,-66.08584,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",153.41,24546,FALSE,0.539,131925337,ab-22940390,Apartment
18.44330756471336,-66.02654822058987,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,169918102,ab-22941780,House
18.04206,-67.17283,Cabo Rojo,"San Germán, PR Metro Area",NA,0,FALSE,NA,169277034,ab-22957952,Apartment
18.44971870266505,-66.06195695677097,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,33503462,ab-22959612,Entire apartment
18.45550774142748,-66.07239816368758,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,106506541,ab-22964707,Apartment
18.45261145351402,-66.04206356968393,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,170263931,ab-22971728,Condominium
18.4518998932937,-66.0437716712399,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,170263931,ab-22971729,Condominium
18.33590921715102,-66.21550982711261,Toa Alta,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,170262952,ab-22972268,Private room in guesthouse
18.335,-66.216,Toa Alta,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,170262952,ab-22973067,Guesthouse
17.97398,-67.04821,Lajas,"San Germán, PR Metro Area",161.34,13230,TRUE,0.246,29874195,ab-22982943,Apartment
17.97519,-67.04959,Lajas,"San Germán, PR Metro Area",160.32,16833,TRUE,0.294,29874195,ab-22983333,Apartment
17.97437,-67.04962,Lajas,"San Germán, PR Metro Area",162.4,15590,TRUE,0.296,29874195,ab-22983711,Apartment
17.97336,-67.0498,Lajas,"San Germán, PR Metro Area",163.08,14840,TRUE,0.256,29874195,ab-22983868,Apartment
17.97497,-67.0484,Lajas,"San Germán, PR Metro Area",162.73,12530,TRUE,0.231,29874195,ab-22983996,Apartment
17.97438,-67.04863,Lajas,"San Germán, PR Metro Area",164.63,11030,TRUE,0.221,29874195,ab-22984159,Apartment
18.39954,-65.79395,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",151.07,5136,FALSE,0.274,97445291,ab-22984260,Apartment
17.97337,-67.04971,Lajas,"San Germán, PR Metro Area",1035.48,96300,TRUE,0.261,29874195,ab-22984344,Villa
18.45169,-66.08553,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",74.18,7121,FALSE,0.387,229768,ab-22984509,Apartment
18.48592,-66.41616,Vega Baja,"San Juan-Carolina-Caguas, PR Metro Area",132.82,10360,FALSE,0.51,44699978,ab-22987510,Apartment
18.3816,-65.76028,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",145,290,FALSE,0.333,33777240,ab-22993025,Apartment
18.06150429007312,-67.19542080909083,Cabo Rojo,"San Germán, PR Metro Area",NA,0,FALSE,NA,15784433,ab-22998516,Private room in apartment
18.431,-65.846,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",71.73,20157,FALSE,0.768,6644299,ab-22999638,Apartment
18.39665,-65.76167,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",312.72,70987,FALSE,0.701,53388700,ab-23000947,Condominium
18.08763,-65.79601,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",104.08,18423,FALSE,0.648,170609187,ab-23001322,Condominium
18.443,-66.021,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",141.67,43917,TRUE,0.937,170640644,ab-23004260,Condominium
18.08554,-66.31433,Coamo,"Coamo, PR Micro Area",40.19,3818,TRUE,0.516,168363738,ab-23004370,House
18.04824,-66.54639,Coto Laurel,"Ponce, PR Metro Area",70.42,10140,TRUE,0.44,164253763,ab-23004595,Farm stay
18.45645,-66.07323,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",104.32,18464,TRUE,0.644,98976471,ab-23004786,Apartment
18.09167311170871,-65.791999324953,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,11344945,ab-23015637,Townhouse
18.46555,-66.11683,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",131.58,18158,FALSE,0.568,35660269,ab-23016156,Apartment
18.31022,-65.30554,Culebra,NA,110,440,FALSE,0.364,169754123,ab-23016706,Room in hotel
18.3995596289118,-65.95292842368045,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,162582736,ab-23017964,Private room in house
18.476,-67.161,Aguadilla,"Aguadilla-Isabela, PR Metro Area",77.01,12938,TRUE,0.844,124391997,ab-23019028,Guest suite
18.44295824038689,-66.06390057573954,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,55454,ab-23022367,Entire house
18.44946883209116,-66.0569676522492,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,163286442,ab-23025603,Private room in apartment
18.45059167563372,-66.05669033911305,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,163286442,ab-23026127,Private room in apartment
18.44843860665795,-66.06540598168114,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,102643098,ab-23026820,Apartment
18.45068929930483,-66.04617258836149,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,104240720,ab-23036300,House
18.46297130616965,-66.08543506129352,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,104240720,ab-23036598,Condominium
18.01372639183269,-66.59593264437258,Ponce,"Ponce, PR Metro Area",NA,0,FALSE,NA,104240720,ab-23036766,Condominium
18.452,-66.051,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",309.86,34084,TRUE,0.407,50210187,ab-23036788,House
18.44747522183531,-66.07932569428262,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,140481156,ab-23040330,Apartment
18.32638,-67.24207,Rincon,"Aguadilla-Isabela, PR Metro Area",149.29,2090,TRUE,0.141,90204540,ab-23040439,House
18.34463,-67.25793,Rincon,"Aguadilla-Isabela, PR Metro Area",45.43,6723,TRUE,0.538,51642983,ab-23042060,House
18.34414,-67.2577,Rincon,"Aguadilla-Isabela, PR Metro Area",142.5,570,FALSE,0.167,37185031,ab-23044637,Townhouse
18.48863,-66.41627,Vega Baja,"San Juan-Carolina-Caguas, PR Metro Area",153.85,769,FALSE,0.714,150828102,ab-23045464,Apartment
18.08402163722338,-65.79633863078216,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,161505636,ab-23051554,Villa
18.40728156123289,-66.08699174306372,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,108121582,ab-23051786,Private room in apartment
18.31053,-65.29437,Culebra,NA,85.24,11508,FALSE,0.447,162224580,ab-23053103,Guesthouse
18.3105,-65.29241,Culebra,NA,113.51,17821,FALSE,0.505,162224580,ab-23053481,Guesthouse
18.3114,-65.29454,Culebra,NA,114.45,14765,FALSE,0.496,162224580,ab-23054709,Guesthouse
18.381,-67.218,Aguada,"Aguadilla-Isabela, PR Metro Area",94.46,7651,TRUE,0.373,160285148,ab-23055026,Apartment
18.463,-66.086,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",195.82,4308,FALSE,0.629,42133909,ab-23056456,Apartment
18.46824729320466,-66.28005985079689,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,96085134,ab-23058386,Private room in apartment
18.46944613996394,-66.28015428700891,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,96085134,ab-23058546,Private room in apartment
18.445,-67.055,Moca,"Aguadilla-Isabela, PR Metro Area",124.65,22561,FALSE,0.511,79458910,ab-23061686,House
18.44365,-66.02024,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",123.42,28880,TRUE,0.845,36838325,ab-23062195,Condominium
18.39452,-65.76469,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",234.51,16650,FALSE,0.196,171199891,ab-23062585,Apartment
18.50681,-67.02377,Isabela,"Aguadilla-Isabela, PR Metro Area",144.4,3754,FALSE,0.419,150828102,ab-23069297,Apartment
18.09422107677136,-67.18854069121515,Cabo Rojo,"San Germán, PR Metro Area",NA,0,FALSE,NA,102524371,ab-23073340,Condominium
18.44232706861263,-66.02435477712251,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,33102074,ab-23073987,Condominium
18.39572,-65.76313,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",170.34,11924,FALSE,0.273,114378056,ab-23074799,Apartment
18.44305,-66.02266,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",133.87,4150,FALSE,0.218,5742907,ab-23075003,Apartment
18.46132,-66.29145,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",597.35,10155,FALSE,0.183,2210419,ab-23075072,House
18.451395528881118,-66.05012543692128,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,58153193,ab-23077699,Private room in house
18.4735,-66.27133,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",341.25,34808,FALSE,0.413,28967082,ab-23083120,Townhouse
18.45184,-66.04263,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",161.94,5830,FALSE,0.387,61937151,ab-23087729,Apartment
18.45291,-66.08884,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",124.66,12840,FALSE,0.312,1236467,ab-23088386,Apartment
18.27713,-65.64528,Ceiba,"San Juan-Carolina-Caguas, PR Metro Area",134,134,FALSE,0.25,156304258,ab-23090841,Apartment
18.45055,-66.05747,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,115542751,ab-23092678,House
18.4559024753401,-66.07089952660671,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,15975562,ab-23097961,Apartment
18.5066,-67.02368,Isabela,"Aguadilla-Isabela, PR Metro Area",330.68,7275,FALSE,0.19,26987451,ab-23100415,Apartment
18.47474,-66.30046,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,13631605,ab-23101980,House
18.45488,-66.06507,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",99.7,15254,FALSE,0.58,171629349,ab-23103135,Condominium
18.09527,-67.19362,Cabo Rojo,"San Germán, PR Metro Area",118.39,7458,TRUE,0.326,90959412,ab-23105646,Apartment
